,pagina_origen,precio,desde,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,destacado,emprendimiento,unidades_disponibles,parse_warnings,posicion_pagina,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,cantidad_atributos,completitud_pct,precio_m2_ref,superficie_ref_m2,ambientes_ref,banios_ref,dormitorios_ref,inmobiliaria_is_null,barrio_is_null,provincia_is_null,ambientes_min_is_null,ambientes_max_is_null,banios_min_is_null,banios_max_is_null,dormitorios_min_is_null,dormitorios_max_is_null,superficie_min_m2_is_null,superficie_max_m2_is_null,tipo_superficie_is_null,posesion_is_null,unidades_disponibles_is_null,atributos_texto_is_null,parse_warnings_is_null,altura_is_null,comuna_is_null,precio_anterior_is_null,descuento_pct_is_null
precio_m2_min,0.0019188188151692002,0.8833570203204124,-0.006379265576377405,-0.003286415466969017,-0.004838062924961541,0.00803130816449389,0.0065234598613988495,-0.02454565114172545,-0.026617870782351387,-0.0004867268711697429,-0.0005209798729844561,0.0006982696768440553,-0.00600524241795994,-0.36659546282984956,,-0.0024577441434037468,0.029694825338672147,0.009319363180901473,0.09307216127852916,0.2141775624501973,1.0,0.9990981984362827,-0.0067482523471872075,-0.007358675958909569,-0.006954997684324234,0.004630645942481669,-0.00664032726441145,-0.004226020082218687,0.005376175358680906,0.0019441005563500698,0.0014370201436774749,0.004914531291040137,0.006172207536661109,0.0013273201675731803,0.0039917544860248915,1.0,-0.0004867268711697429,-0.003286415466969018,0.00803130816449389,-0.024545651141725442,-0.003668729506179641,-0.001119609005545468,-0.0006376219408291302,-0.0014617510866161637,-0.0014617510866161637,-0.0007158748386946245,-0.0007158748386946245,0.0030243524255380134,0.0030243524255380134,,,,0.006453281599388263,0.006453281599388263,,,-0.0006680801258821096,-0.0027649448334195483,0.0009542634519074394,0.0009542634519074394
precio_m2_max,0.00021380783795865862,0.8825829780466359,0.005134998439283658,-0.004607467893684744,-0.004099443557428612,0.007448383299578764,0.007985747230942478,-0.11350100140083925,-0.11394698101070712,-0.0005190517260537654,-0.0004972478484374008,0.003933543187161232,0.004682774784807396,-0.02278466428866968,,-0.0026578363012754415,0.029652904674100873,0.009631574881583093,0.09307216127852916,0.2141775624501973,0.9990981984362827,1.0,0.004294658567060183,0.0050660481943140805,0.0028108804067011697,0.00419820179878095,-0.007062193816980658,-0.005196284610552701,0.004931648305247779,0.0019351933628906854,0.0012769067108778006,0.004235991603774607,0.006369643850959797,0.001548314095625626,0.00617814391279703,0.9990981984362824,-0.0005190517260537653,-0.004607467893684741,0.007448383299578762,-0.11350100140083927,-0.006038796162680613,-0.0010275052620466064,-0.00036133292199291644,-0.0015176205265482405,-0.0015176205265482405,-0.0009621326113475913,-0.0009621326113475913,-0.0001937482474373661,-0.0001937482474373661,,,,-0.00519933076718965,-0.00519933076718965,,,-0.0012346219538225402,-0.0023818299943490695,0.0010143227337869902,0.0010143227337869902
amplitud_superficie_m2,-0.09697116240159155,-0.0016239259444785791,0.627700475863484,-0.06324981030092151,0.07242405240100049,-0.02065656552661274,0.14344195456942,-0.0052844941761357326,-0.0031910535528341328,-0.0013715784050287161,0.0037046898125000973,0.17535862921894688,0.5826539038093237,0.3853378281872341,,0.00040559136319088943,-0.002570966025333347,0.03419648936877678,,,-0.0067482523471872075,0.004294658567060183,1.0,0.6773132520930686,0.5845584700846134,-0.002571170477041387,-0.02330180436408055,-0.053093229052346536,-0.023340623378183843,3.2042285598128686e-05,-0.009483391867376305,-0.03656495253203903,0.014381579920657708,0.008098816434992568,0.0901531049368872,-0.0067482523471872075,-0.0013715784050287161,-0.06324981030092153,-0.02065656552661274,-0.00528449417613573,-0.09922709406670834,0.01007585675834719,0.02995063087122398,0.002911277312661686,0.002911277312661686,-0.012538238682245332,-0.012538238682245332,-0.31353133093602187,-0.31353133093602187,,,,-0.6352426570517841,-0.6352426570517841,,,-0.026561272794889082,0.027424787713968855,0.0033177688594175905,0.0033177688594175905
es_rango_superficie,-0.14268535839745983,-0.005966492158966238,0.9267506193385776,-0.10888709193725352,0.0599427627863919,-0.0393714871561296,0.1125451219326648,-0.13361057953206487,-0.13076827136675434,-0.002211692483237676,0.0012265388475635834,0.24288303131428332,0.8602428817224236,0.273412701160167,,-0.007056978777346903,0.005528737786090009,0.05848048489547918,,,-0.007358675958909569,0.0050660481943140805,0.6773132520930686,1.0,0.8803669135106514,-0.03095060752840279,-0.03440329019411953,-0.0778981979105052,-0.03484089567039257,-0.0011739414543177216,-0.01089826465581463,-0.052543435624067325,0.011296423450532021,0.01725059823230914,0.15394342489443436,-0.007358675958909571,-0.0022116924832376763,-0.10888709193725352,-0.03937148715612958,-0.13361057953206487,-0.16768292958466013,0.014388649806499312,0.028603960479660143,-0.0015150680792402936,-0.0015150680792402936,-0.0201822639403157,-0.0201822639403157,-0.23774945801487704,-0.23774945801487704,,,,-0.9378860594986587,-0.9378860594986587,,,-0.04669775696574064,0.04303553109365564,0.004898426022471016,0.004898426022471016
es_rango_ambientes,-0.12502545484483782,-0.006491623385445972,0.8168040869666879,-0.11512324196453856,0.07633002703138589,-0.04554488128988405,0.1143468049083664,,,-0.0020403921806306773,0.000888677081044957,0.21156831627859465,0.7584805153541373,0.14774418014814503,,-0.0053394321540443605,0.00933645213578245,0.05444432941553966,,,-0.006954997684324234,0.0028108804067011697,0.5845584700846134,0.8803669135106514,1.0,-0.07356946578782998,-0.030455741781227213,-0.06860347442035061,-0.030361392619588378,0.001762060515927272,-0.009637726502930958,-0.04790947311530733,0.012006440982880926,0.01746469794600542,0.1424417959501244,-0.006954997684324234,-0.0020403921806306773,-0.11512324196453853,-0.04554488128988405,,-0.14711299577899867,0.006563501160104214,0.03279790103831364,,,-0.016979796420276225,-0.016979796420276225,0.0073795866297737866,0.0073795866297737866,-0.004238278381684634,-0.004238278381684634,-0.004238278381684634,-0.8267116244432154,-0.8267116244432154,,,-0.04347510144100634,0.025277406035572228,0.004293732510617085,0.004293732510617085
monoambiente,0.0048055835996719766,-0.04859656150939995,-0.025859125173871286,-0.5942527005904175,-0.6097479010597296,-0.2543009296833118,-0.25647406436402465,-0.14496907742770243,-0.14916765784782746,-0.008936023302279153,-0.008949022315221032,-0.03857599894491413,-0.017383495160169814,0.07643375852440881,,0.0058015322686739415,-0.022768699304835775,-0.01068735815160708,-0.08195219918888218,0.07582124128788098,0.004630645942481669,0.00419820179878095,-0.002571170477041387,-0.03095060752840279,-0.07356946578782998,1.0,-0.020121901820337667,-0.00222258677904354,-0.06170000617375991,-0.0030204224647838607,-0.029941393798895582,-0.11809578649307119,0.04535708486248723,-0.07810525828190817,0.0009362219022121429,0.00463064594248167,-0.008936023302279153,-0.5942527005904175,-0.2543009296833118,-0.14496907742770243,-0.035775657412449806,-0.0007993960591305127,0.0007953732046269872,0.07324337975256681,0.07324337975256681,0.0411295354312428,0.0411295354312428,-0.062137468622589474,-0.062137468622589474,-0.0018943473077947855,-0.0018943473077947855,-0.0018943473077947855,0.027311493487667836,0.027311493487667836,0.006590235124052204,,0.021738580404247528,0.00393998107886231,0.008483256941884105,0.008483256941884105
apto_credito,-0.028716131832089827,-0.016305248707231056,-0.037110578731465026,0.0086377398343527,0.0028183185463145338,-0.0460947508565877,-0.05059871743819972,-0.021139454853486273,-0.021570913204268908,-0.0017266078165738329,-0.001844883611627996,0.009926121185334676,-0.039977558872793396,,,-0.008325198782736796,0.0076099056981437365,-0.031448328268677564,-0.07015256032041828,0.07670668011210809,-0.00664032726441145,-0.007062193816980658,-0.02330180436408055,-0.03440329019411953,-0.030455741781227213,-0.020121901820337667,1.0,0.04332303934633232,-0.004371235495988975,0.010548556771054195,0.0010272466692580065,0.009522386895391078,-0.017827288832845706,0.01999704721755353,-0.02404962872502264,-0.0066403272644114525,-0.0017266078165738324,0.008637739834352698,-0.046094750856587714,-0.02113945485348628,0.035914070728535974,0.006116582198455086,-0.0020199960397702214,-0.011927060270440444,-0.011927060270440444,-0.016991672257146262,-0.016991672257146262,0.009461924139145445,0.009461924139145445,-0.002919480568656581,-0.002919480568656581,-0.002919480568656581,0.03667030869688277,0.03667030869688277,-0.00201999603977021,,-0.042323945921331776,0.020507031443380168,-0.008483251010907387,-0.008483251010907387
balcon,-0.006832335722574594,-0.012088546888919697,-0.08074196121575934,3.428220928908903e-05,-0.013188009231724702,-0.040716193326704946,-0.052177572679630406,-0.02152468406402643,-0.022394734151608992,-0.0031736918235638523,-0.0034431880696359587,-0.010227501120187003,-0.07135916876662861,-0.02526124272127684,,0.00823456050126264,0.028957293195393165,0.05407472640530403,0.021788021081327182,0.15757636591980392,-0.004226020082218687,-0.005196284610552701,-0.053093229052346536,-0.0778981979105052,-0.06860347442035061,-0.00222258677904354,0.04332303934633232,1.0,0.21896189491110224,0.016199652634338563,0.10007056748755262,0.043145711519861546,0.056539133088744774,0.038498660961451214,-0.04713494608977801,-0.004226020082218686,-0.0031736918235638523,3.428220928909643e-05,-0.04071619332670495,-0.02152468406402644,0.07290970494942937,-0.0056651992353223355,-0.0046175385170423,-0.005002434955603087,-0.005002434955603087,-0.04798588858691578,-0.04798588858691578,0.022712608736762546,0.022712608736762546,-0.001839130255304548,-0.001839130255304548,-0.001839130255304548,0.08313588719987179,0.08313588719987179,-0.00461753851704233,,-0.08641928289438551,0.004480432543674434,-0.010377724378919788,-0.010377724378919788
terraza,0.008059268604597852,0.029048207667316677,-0.03755266827035904,0.07067513799620084,0.06545807304819125,0.08108075556351445,0.07555042150714014,-0.00861028560644273,-0.009308117091257997,0.00029398483472931373,0.0001755000187611111,0.04080543816499332,-0.030248179159949002,0.06881631202048671,,0.003634097071220202,0.03545944533441694,0.08540915888307814,-0.09030584162768913,-0.3005574807158733,0.005376175358680906,0.004931648305247779,-0.023340623378183843,-0.03484089567039257,-0.030361392619588378,-0.06170000617375991,-0.004371235495988975,0.21896189491110224,1.0,0.0746672435511005,0.20169361108020942,0.06037767110480131,0.01650222888912072,0.022568772629521488,0.0003748068404855457,0.005376175358680904,0.0002939848347293135,0.07067513799620086,0.08108075556351446,-0.008610285606442726,0.011197706118266025,-0.01074894874732692,-0.00246452977455875,-0.009090894208441759,-0.009090894208441759,-0.021181787276455838,-0.021181787276455838,0.006526220162300847,0.006526220162300847,0.0011208563509568616,0.0011208563509568616,0.0011208563509568616,0.03804424865736961,0.03804424865736961,-0.002464529774558739,,-0.027946144774690467,0.0014987494494163112,-0.007761720869619646,-0.007761720869619646
pileta,0.0097139035189635,0.014262251392400527,-0.0032036728038216415,0.02500316465920439,0.02586910375661197,0.04821815072483903,0.04898293474288587,0.017387771369732883,0.01705699987329202,0.00024739461495421945,0.00024755580491389465,0.013749974426068965,-0.004365844001051254,0.050732268233983656,,0.002770698662243946,0.01887165713612517,0.04921164691143491,,,0.0019441005563500698,0.0019351933628906854,3.2042285598128686e-05,-0.0011739414543177216,0.001762060515927272,-0.0030204224647838607,0.010548556771054195,0.016199652634338563,0.0746672435511005,1.0,0.19075114069700908,0.057583986886324955,0.13856441802589758,0.004379539345204003,-0.019224412103024228,0.0019441005563500707,0.0002473946149542195,0.02500316465920439,0.048218150724839016,0.01738777136973288,0.02559427200473434,-0.007834996445532752,-0.0012484257911692773,0.008891158883675065,0.008891158883675065,-0.013472511243425956,-0.013472511243425956,0.003704582484798966,0.003704582484798966,-0.004047109552315899,-0.004047109552315899,-0.004047109552315899,0.0027086850254712906,0.0027086850254712906,-0.0012484257911692795,,-0.017210612887113987,0.010025194559639222,0.003949484688143354,0.003949484688143354
parrilla,0.0029861702368036104,0.007916707257517435,-0.014060841292533887,0.030048237629152427,0.027909537863017777,0.04495144575515467,0.042448912892643756,0.012417212326906424,0.01193975373816559,-3.709998077015338e-05,-8.523992477718987e-05,0.023499764073617715,-0.00697410807085949,0.0010699078905661342,,-0.0018376662115521082,0.037030876528650294,0.08520164391079695,,,0.0014370201436774749,0.0012769067108778006,-0.009483391867376305,-0.01089826465581463,-0.009637726502930958,-0.029941393798895582,0.0010272466692580065,0.10007056748755262,0.20169361108020942,0.19075114069700908,1.0,0.03491631048074024,0.06700736120449712,0.005020837033752961,-0.01418263959300202,0.001437020143677475,-3.70999807701532e-05,0.03004823762915244,0.04495144575515467,0.01241721232690642,0.01991757435607966,-0.009712520731862791,-0.0015475899016951476,0.011222862544592776,0.011222862544592776,-0.015336338472336643,-0.015336338472336643,0.0025693323185688993,0.0025693323185688993,-0.0003643775951032122,-0.0003643775951032122,-0.0003643775951032122,0.01356120571113877,0.01356120571113877,-0.001547589901695172,,-0.013650799529640007,-0.010052842287064155,0.004895911846345748,0.004895911846345748
cochera_mencionada,0.02922093820391725,0.04585772341926886,-0.05492081360494359,0.19557033713018063,0.18684598199521818,0.19928521415459394,0.1878965316958947,0.06767416240224983,0.0667837334371648,0.002475087950289022,0.0022894600839402945,0.0684009219329561,-0.05985950240170681,-0.04902420858410856,,0.002679934049313052,-0.011060818542608732,0.0035825691912006333,-0.06958905871556878,0.07453279455423828,0.004914531291040137,0.004235991603774607,-0.03656495253203903,-0.052543435624067325,-0.04790947311530733,-0.11809578649307119,0.009522386895391078,0.043145711519861546,0.06037767110480131,0.057583986886324955,0.03491631048074024,1.0,0.09167666961913482,0.03387689821648853,-0.01380890247039828,0.004914531291040136,0.002475087950289022,0.19557033713018065,0.1992852141545939,0.06767416240224983,0.030911111002318567,-0.0016950159577392256,-0.0032514674016522697,-0.013273267946614849,-0.013273267946614849,-0.03146967892554817,-0.03146967892554817,0.007849700288030245,0.007849700288030245,-0.0009062303949865433,-0.0009062303949865433,-0.0009062303949865433,0.05548546619214831,0.05548546619214831,-0.0032514674016522753,,-0.030669683262710735,0.0006684230962675877,0.0004142761690956299,0.0004142761690956299
amenities_mencionadas,0.0463082754682374,0.023076957116282455,0.01011568704731073,-0.04295257886329226,-0.039319606347648174,0.03114263391742288,0.033974674891253547,-0.01877675145320225,-0.019788304860693825,-0.001319376325960779,-0.0012463638726474358,0.03645190291144724,0.02471195694158784,0.1730429273232986,,-0.0058133120265096375,0.014412053966860218,0.06739647832859398,-0.03576604859948229,0.03677793482706169,0.006172207536661109,0.006369643850959797,0.014381579920657708,0.011296423450532021,0.012006440982880926,0.04535708486248723,-0.017827288832845706,0.056539133088744774,0.01650222888912072,0.13856441802589758,0.06700736120449712,0.09167666961913482,1.0,0.0161131572458249,0.010424953731525752,0.00617220753666111,-0.001319376325960778,-0.042952578863292276,0.031142633917422873,-0.018776751453202244,-0.00026152459776427375,-0.017192881263099303,-0.0027395081213600517,0.0035196694579410688,0.0035196694579410688,-0.02699377617123004,-0.02699377617123004,-0.0006526202146589671,-0.0006526202146589671,-0.0033363204993467174,-0.0033363204993467174,-0.0033363204993467174,-0.00732037134940488,-0.00732037134940488,-0.0027395081213600655,,-0.035964404506668275,-0.007226298024680374,0.0058259663382466045,0.0058259663382466045
cantidad_atributos,-0.0005650476717711416,0.005452918150903051,0.018696998182375607,0.033276815970210295,0.03661987673031318,0.04193314550309216,0.04368061064924214,-0.0203301859021572,-0.01974546863254716,0.0013784373089511005,0.001419540844839404,0.021914636319384423,0.019248250635661653,0.02620839409980348,,-0.013371626961617531,0.007765417132860752,0.032112318064193325,0.04586937166582017,-0.03512376384048063,0.0013273201675731803,0.001548314095625626,0.008098816434992568,0.01725059823230914,0.01746469794600542,-0.07810525828190817,0.01999704721755353,0.038498660961451214,0.022568772629521488,0.004379539345204003,0.005020837033752961,0.03387689821648853,0.0161131572458249,1.0,0.43107437659209114,0.0013273201675731824,0.0013784373089511014,0.03327681597021028,0.04193314550309227,-0.020330185902157318,-0.013830468375498426,-0.017522832128835642,0.0016665749835700146,-0.5755921153323321,-0.5755921153323321,-0.8269286135802274,-0.8269286135802274,-0.001347494670403122,-0.001347494670403122,-0.1952809999988158,-0.1952809999988158,-0.1952809999988158,-0.018199105955877242,-0.018199105955877242,-0.14833539792416128,,-0.08547448748722662,-0.01636888678913403,-0.0013178128789356955,-0.0013178128789356955
completitud_pct,0.025214707860654356,0.019878477907660425,0.15562546383247472,-0.040224129331956744,-0.012927649447007947,0.015524180480420167,0.03829478944360458,-0.0587441236078056,-0.06155637399395567,0.009412702882970095,0.00987028775209292,0.24669904066183118,0.14048087052268488,0.03823905974590817,,-0.0007646451587308139,-0.044706639524170824,0.07718592095923892,-0.014225276361778465,0.02168172857816667,0.0039917544860248915,0.00617814391279703,0.0901531049368872,0.15394342489443436,0.1424417959501244,0.0009362219022121429,-0.02404962872502264,-0.04713494608977801,0.0003748068404855457,-0.019224412103024228,-0.01418263959300202,-0.01380890247039828,0.010424953731525752,0.43107437659209114,1.0,0.003991754486024893,0.009412702882970102,-0.04022412933195676,0.015524180480420181,-0.05874412360780564,-0.8911555868783156,-0.1508702562843639,0.006898890907723857,-0.31232265493342004,-0.31232265493342004,-0.34539517859569724,-0.34539517859569724,0.04695674276464035,0.04695674276464035,-0.09160132293758748,-0.09160132293758748,-0.09160132293758748,-0.15887350001522588,-0.15887350001522588,-0.06059960338000449,,0.046356270141636846,-0.04080025472950802,0.009434465624892082,0.009434465624892082
precio_m2_ref,0.0019188188151692002,0.8833570203204124,-0.006379265576377405,-0.003286415466969017,-0.004838062924961541,0.00803130816449389,0.0065234598613988495,-0.02454565114172545,-0.026617870782351387,-0.0004867268711697429,-0.0005209798729844561,0.0006982696768440553,-0.00600524241795994,-0.36659546282984956,,-0.0024577441434037468,0.029694825338672147,0.009319363180901473,0.09307216127852916,0.2141775624501973,1.0,0.9990981984362824,-0.0067482523471872075,-0.007358675958909571,-0.006954997684324234,0.00463064594248167,-0.0066403272644114525,-0.004226020082218686,0.005376175358680904,0.0019441005563500707,0.001437020143677475,0.004914531291040136,0.00617220753666111,0.0013273201675731824,0.003991754486024893,1.0,-0.0004867268711697429,-0.003286415466969018,0.00803130816449389,-0.024545651141725442,-0.003668729506179641,-0.001119609005545468,-0.0006376219408291302,-0.0014617510866161637,-0.0014617510866161637,-0.0007158748386946245,-0.0007158748386946245,0.0030243524255380134,0.0030243524255380134,,,,0.006453281599388263,0.006453281599388263,,,-0.0006680801258821096,-0.0027649448334195483,0.0009542634519074394,0.0009542634519074394
superficie_ref_m2,0.00144763940027266,0.0031744208948266805,-0.0021655272230784155,0.015779096080423723,0.015400786828974604,0.011421644805334016,0.010921297081031258,0.8034827469429459,0.8031746587986421,1.0,0.9999871157329426,-0.001248836023124716,-0.0021770669552839722,-0.24525724755576286,,0.004539786941313249,0.0010795268549837972,0.001308008141373898,-0.17116310872369694,-0.1350724309625303,-0.0004867268711697429,-0.0005190517260537653,-0.0013715784050287161,-0.0022116924832376763,-0.0020403921806306773,-0.008936023302279153,-0.0017266078165738324,-0.0031736918235638523,0.0002939848347293135,0.0002473946149542195,-3.70999807701532e-05,0.002475087950289022,-0.001319376325960778,0.0013784373089511014,0.009412702882970102,-0.0004867268711697429,1.0,0.015779096080423723,0.011421644805334016,0.803482746942946,-0.009962738204238552,-0.0005770373983105621,-0.00011418171807832727,-0.0008392315057036414,-0.0008392315057036414,-0.0008736795350208317,-0.0008736795350208317,3.9006929539670807e-05,3.9006929539670807e-05,,,,0.002146628294659421,0.002146628294659421,,,-0.0024737491289387836,-0.0012650738661534506,0.0003160642618336059,0.0003160642618336059
ambientes_ref,0.02926375813401761,0.10702634933729106,-0.10365024224871623,1.0,0.9779470132012944,0.6629742318671422,0.6353864531351006,1.0,1.0,0.015779096080423723,0.015462079485624471,0.03264701921289171,-0.10045135593704196,-0.1870168189877031,,-0.003947778836161961,-0.01566659268476073,-0.06130085726047719,-0.1413748303249532,0.14898118703947888,-0.003286415466969018,-0.004607467893684741,-0.06324981030092153,-0.10888709193725352,-0.11512324196453853,-0.5942527005904175,0.008637739834352698,3.428220928909643e-05,0.07067513799620086,0.02500316465920439,0.03004823762915244,0.19557033713018065,-0.042952578863292276,0.03327681597021028,-0.04022412933195676,-0.003286415466969018,0.015779096080423723,1.0,0.6629742318671422,1.0,0.056296778709096995,-0.011030966435122726,-0.005744664237785875,,,-0.036775536967462795,-0.036775536967462795,0.01314646557566069,0.01314646557566069,0.012894197678373218,0.012894197678373218,0.012894197678373218,0.10336799925506826,0.10336799925506826,,,-0.02627289059828413,-0.02377596173679488,0.0010785842077318565,0.0010785842077318565
banios_ref,0.05597418330870926,0.13712431291421875,-0.03262761632136013,0.6629742318671422,0.65509294002088,1.0,0.9740243730244412,0.6552997470923179,0.6557588100577069,0.011421644805334016,0.011316997728325211,0.0844404603298762,-0.02829280232464203,-0.05171444697227963,,0.0031799272234415837,-0.013209244761847037,-0.010885098757004955,-0.08877499249328884,0.10429450386611787,0.00803130816449389,0.007448383299578762,-0.02065656552661274,-0.03937148715612958,-0.04554488128988405,-0.2543009296833118,-0.046094750856587714,-0.04071619332670495,0.08108075556351446,0.048218150724839016,0.04495144575515467,0.1992852141545939,0.031142633917422873,0.04193314550309227,0.015524180480420181,0.00803130816449389,0.011421644805334016,0.6629742318671422,1.0,0.6552997470923178,-0.012873441217521743,-0.008375649122668164,-0.001816980921414645,-0.011463218915670564,-0.011463218915670564,,,-0.04428221769291901,-0.04428221769291901,0.008775567728662378,0.008775567728662378,0.008775567728662378,0.03230925980134228,0.03230925980134228,,,0.03956302309301586,-0.023405032356728143,0.008640845582766525,0.008640845582766525
dormitorios_ref,0.039969865988489194,0.415528287639104,-0.13408751374177594,1.0,1.0,0.6552997470923178,0.6774053672813164,1.0,0.9988196020341854,0.803482746942946,0.7329778233656048,-0.10673189931571815,-0.13408751374177594,0.21922566783375413,,-0.14607124582841535,-0.05666781665515324,-0.14633310850108627,,,-0.024545651141725442,-0.11350100140083927,-0.00528449417613573,-0.13361057953206487,,-0.14496907742770243,-0.02113945485348628,-0.02152468406402644,-0.008610285606442726,0.01738777136973288,0.01241721232690642,0.06767416240224983,-0.018776751453202244,-0.020330185902157318,-0.05874412360780564,-0.024545651141725442,0.803482746942946,1.0,0.6552997470923178,1.0,0.056430059550019486,-0.09229918322259369,,0.11799709159360232,0.11799709159360232,0.02769997384366509,0.02769997384366509,,,-0.012144299502107657,-0.012144299502107657,-0.012144299502107657,0.13408751374177597,0.13408751374177597,,,-0.02149573741129807,-0.1309433891525158,,
inmobiliaria_is_null,-0.02221970759751252,-0.01992547788857887,-0.16904513047247582,0.056296778709096995,0.027887222720861988,-0.012873441217521743,-0.036389557183689615,0.056430059550019486,0.05936628891147999,-0.009962738204238552,-0.010466381745099186,-0.26625388341650036,-0.15118835427311894,-0.03044655845656597,,-0.004713106408779278,0.05326620371431319,-0.07051844985690665,0.05065884579373618,-0.052291596569639366,-0.003668729506179641,-0.006038796162680613,-0.09922709406670834,-0.16768292958466013,-0.14711299577899867,-0.035775657412449806,0.035914070728535974,0.07290970494942937,0.011197706118266025,0.02559427200473434,0.01991757435607966,0.030911111002318567,-0.00026152459776427375,-0.013830468375498426,-0.8911555868783156,-0.003668729506179641,-0.009962738204238552,0.056296778709096995,-0.012873441217521743,0.056430059550019486,1.0,-0.0023134834075312066,-0.006885334962636128,0.029729619222713877,0.029729619222713877,-0.0033264316624279405,-0.0033264316624279405,0.0355118666763184,0.0355118666763184,0.012171853239767815,0.012171853239767815,0.012171853239767815,0.17302868278342595,0.17302868278342595,-0.0010053192905009657,,-0.10265911915482315,-0.030480751861442393,-0.011701081833869182,-0.011701081833869182
barrio_is_null,-0.043103574893858285,-0.004238233476549616,0.01194646965516965,-0.011030966435122726,-0.008203234935667398,-0.008375649122668164,-0.007672386710540102,-0.09229918322259369,-0.09351591047250583,-0.0005770373983105621,-0.0005258863116342085,-0.011296606931211324,0.009628033581679985,-0.015404324620380858,,-0.003671154564106493,0.0024668744420236247,,,,-0.001119609005545468,-0.0010275052620466064,0.01007585675834719,0.014388649806499312,0.006563501160104214,-0.0007993960591305127,0.006116582198455086,-0.0056651992353223355,-0.01074894874732692,-0.007834996445532752,-0.009712520731862791,-0.0016950159577392256,-0.017192881263099303,-0.017522832128835642,-0.1508702562843639,-0.001119609005545468,-0.0005770373983105621,-0.011030966435122726,-0.008375649122668164,-0.09229918322259369,-0.0023134834075312066,1.0,-0.0005704197613414067,0.06147861282620581,0.06147861282620581,0.025049148536993367,0.025049148536993367,-0.11404114106175983,-0.11404114106175983,-0.0018491697955008975,-0.0018491697955008975,-0.0018491697955008975,-0.012324113575415319,-0.012324113575415319,-0.0005704197613414134,,0.05678818224386546,0.4164806197222733,0.0018045638989208708,0.0018045638989208708
provincia_is_null,-0.010542813644272104,-0.0009861848412066126,0.02638100354298888,-0.005744664237785875,0.0049900631856407964,-0.001816980921414645,0.006958286535884479,,,-0.00011418171807832727,3.785615040251188e-05,0.006508230957329644,0.024364721554824397,-0.001058854485322917,,0.006334499002368471,-0.006180578256745172,,,,-0.0006376219408291302,-0.00036133292199291644,0.02995063087122398,0.028603960479660143,0.03279790103831364,0.0007953732046269872,-0.0020199960397702214,-0.0046175385170423,-0.00246452977455875,-0.0012484257911692773,-0.0015475899016951476,-0.0032514674016522697,-0.0027395081213600517,0.0016665749835700146,0.006898890907723857,-0.0006376219408291302,-0.00011418171807832727,-0.005744664237785875,-0.001816980921414645,,-0.006885334962636128,-0.0005704197613414067,1.0,-0.0010783674495851903,-0.0010783674495851903,-0.0014213412954810296,-0.0014213412954810296,0.0006489640478355483,0.0006489640478355483,-0.0002946461151582007,-0.0002946461151582007,-0.0002946461151582007,-0.026717667451429197,-0.026717667451429197,-9.089049967052328e-05,,-0.004279435971455606,0.0663618867982905,0.00028753862607183397,0.00028753862607183397
ambientes_min_is_null,0.002815586148484769,-0.005297905112641907,-0.0042483853013515725,,,-0.011463218915670564,-0.01360158639993908,0.11799709159360232,0.121976972791754,-0.0008392315057036414,-0.0008244481351119526,-0.029194388169682707,-0.0034761840884200428,-0.026546446217053533,,0.0048343232416381,-0.011315362003474543,-0.026924095291932806,-0.04586937166581992,0.035123763840480764,-0.0014617510866161637,-0.0015176205265482405,0.002911277312661686,-0.0015150680792402936,,0.07324337975256681,-0.011927060270440444,-0.005002434955603087,-0.009090894208441759,0.008891158883675065,0.011222862544592776,-0.013273267946614849,0.0035196694579410688,-0.5755921153323321,-0.31232265493342004,-0.0014617510866161637,-0.0008392315057036414,,-0.011463218915670564,0.11799709159360232,0.029729619222713877,0.06147861282620581,-0.0010783674495851903,1.0,1.0,0.10309733958543073,0.10309733958543073,-0.25651797949250055,-0.25651797949250055,0.022859354031011546,0.022859354031011546,0.022859354031011546,0.0038375540792805734,0.0038375540792805734,0.08428527743997137,,-0.0191902031933118,0.016992574847774698,-0.003339857690821256,-0.003339857690821256
