dataset,variable_categorica,label,n_registros,variable_faltante,pct_faltante
df_preprocesado_meli_alq_temp,barrio_norm,coghlan,51,ambientes_ref_is_null,3.92
df_preprocesado_meli_alq_temp,barrio_norm,coghlan,51,es_rango_ambientes_is_null,3.92
df_preprocesado_meli_alq_temp,barrio_norm,coghlan,51,ambientes_max_is_null,3.92
df_preprocesado_meli_alq_temp,barrio_norm,coghlan,51,ambientes_min_is_null,3.92
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,inmobiliaria_is_null,88.24
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,altura_is_null,15.69
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,ambientes_ref_is_null,1.96
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,es_rango_ambientes_is_null,1.96
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,ambientes_max_is_null,1.96
df_preprocesado_meli_alq_temp,barrio_norm,parque chacabuco,51,ambientes_min_is_null,1.96
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,inmobiliaria_is_null,97.87
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,altura_is_null,17.02
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,ambientes_ref_is_null,2.13
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,es_rango_ambientes_is_null,2.13
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,ambientes_max_is_null,2.13
df_preprocesado_meli_alq_temp,barrio_norm,barracas,47,ambientes_min_is_null,2.13
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,inmobiliaria_is_null,95.45
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,altura_is_null,9.09
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,ambientes_ref_is_null,4.55
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,es_rango_ambientes_is_null,4.55
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,ambientes_max_is_null,4.55
df_preprocesado_meli_alq_temp,barrio_norm,monte castro,44,ambientes_min_is_null,4.55
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,inmobiliaria_is_null,95.35
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,altura_is_null,9.3
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,ambientes_ref_is_null,2.33
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,es_rango_ambientes_is_null,2.33
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,ambientes_max_is_null,2.33
df_preprocesado_meli_alq_temp,barrio_norm,flores,43,ambientes_min_is_null,2.33
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,inmobiliaria_is_null,100.0
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,altura_is_null,7.32
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,ambientes_max_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,villa ortuzar,41,ambientes_min_is_null,0.0
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,inmobiliaria_is_null,89.82
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,altura_is_null,22.71
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,comuna_is_null,4.23
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,ambientes_ref_is_null,3.92
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,es_rango_ambientes_is_null,3.92
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,ambientes_max_is_null,3.92
df_preprocesado_meli_alq_temp,localidad,Capital Federal,6177,ambientes_min_is_null,3.92
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,inmobiliaria_is_null,100.0
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,altura_is_null,19.56
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,comuna_is_null,4.34
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,ambientes_ref_is_null,4.28
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,es_rango_ambientes_is_null,4.28
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,ambientes_max_is_null,4.28
df_preprocesado_meli_alq_temp,inmobiliaria,SIN_DATO,5558,ambientes_min_is_null,4.28
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,altura_is_null,87.66
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,comuna_is_null,4.43
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,ambientes_max_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Alternativa Propiedades,316,ambientes_min_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,altura_is_null,7.77
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,comuna_is_null,8.74
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,ambientes_ref_is_null,2.91
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,es_rango_ambientes_is_null,2.91
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,ambientes_max_is_null,2.91
df_preprocesado_meli_alq_temp,inmobiliaria,Situar,103,ambientes_min_is_null,2.91
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,altura_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,comuna_is_null,2.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,ambientes_max_is_null,0.0
df_preprocesado_meli_alq_temp,inmobiliaria,Remax Premium,50,ambientes_min_is_null,0.0
