,pagina_origen,precio,desde,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,destacado,emprendimiento,unidades_disponibles,parse_warnings,posicion_pagina,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,cantidad_atributos,completitud_pct,precio_m2_ref,superficie_ref_m2,ambientes_ref,banios_ref,dormitorios_ref,inmobiliaria_is_null,barrio_is_null,provincia_is_null,ambientes_min_is_null,ambientes_max_is_null,banios_min_is_null,banios_max_is_null,dormitorios_min_is_null,dormitorios_max_is_null,superficie_min_m2_is_null,superficie_max_m2_is_null,tipo_superficie_is_null,posesion_is_null,unidades_disponibles_is_null,atributos_texto_is_null,parse_warnings_is_null,altura_is_null,comuna_is_null,precio_anterior_is_null,descuento_pct_is_null
precio_m2_min,-0.07498887084443702,0.47858354158024563,-0.010186077993603387,-0.08423652835481085,-0.08518555548439868,-0.03440334353188626,-0.03496579651750051,-0.3313768102189644,-0.3313768102189644,-0.12252032246764066,-0.12292033613402896,0.020721729253946927,-0.00880674941939302,-0.4418385376205636,,-0.0005163312398723847,0.01329333480577525,-0.02640092470313495,0.9861044967224318,0.9994243063018193,1.0,0.999995339360628,-0.008186948487020874,-0.008995248404987105,-0.013967081973612532,0.048834111510568885,-0.006354508877738569,0.0606108451329381,0.0012807830314967201,-0.000626868740565353,0.018711772659577845,-0.007355439354893507,-0.005254566149921376,-0.11797241283377942,-0.1073788336451007,1.0,-0.12252032246764069,-0.08423652835481085,-0.03440334353188625,-0.33137681021896453,0.049009709449353386,0.0009154610283475409,-0.006799460252181403,0.0713207436522339,0.0713207436522339,0.11297512734435083,0.11297512734435083,0.00918456034484227,0.00918456034484227,,,,0.008806749419392346,0.008806749419392346,,,0.011589449923617228,-0.0005842664699297038,-0.012766936070009772,-0.012766936070009772
precio_m2_max,-0.07505839391687366,0.47856107331469044,-0.008089297801621587,-0.084378581346097,-0.08490902093444452,-0.034441275377611526,-0.03478972394991254,-0.3057895317220395,-0.3057895317220395,-0.12257573592203798,-0.12274936582096507,0.02092925250358715,-0.006071227947600642,-0.22223010629302337,,-0.0005296598826151716,0.013183850907768038,-0.026437278298601076,0.9861044967224318,0.9994243063018193,0.999995339360628,1.0,-0.0052480639805267916,-0.006111515008084498,-0.009016642114706297,0.04879964323479415,-0.006357790359208679,0.06057132822353316,0.0012619079929058106,-0.0006436300287418246,0.018698762925818426,-0.007378739679068176,-0.005281488140740125,-0.11795046886409417,-0.10719426699215885,0.999995339360628,-0.12257573592203798,-0.08437858134609703,-0.034441275377611526,-0.3057895317220395,0.048781947603417884,0.0009083049764041466,-0.005726384598230431,0.07130026518715814,0.07130026518715814,0.11296261454838376,0.11296261454838376,0.008907837896501127,0.008907837896501127,,,,0.006071227947599984,0.006071227947599984,,,0.011564020592159264,-0.0003680407842586883,-0.012764784017210047,-0.012764784017210047
amplitud_superficie_m2,-0.01977982852651231,-0.009666487506535428,0.6315105545157957,-0.020729826395280218,0.05648089675846062,-0.005721269088405763,0.03448038224934662,0.2886751345948128,0.2886751345948128,-0.014129607665980959,0.06289201631897273,0.06580375403672765,0.8238576396495373,0.30525325810248227,,-0.004992445970837063,-0.01567555501052518,-0.012696323645109276,,,-0.008186948487020874,-0.0052480639805267916,1.0,0.8684927462190304,0.844961165439333,-0.014438661053811613,-0.0009460907377079907,-0.012302260211651785,-0.005692687213388625,-0.0050434878752543405,-0.0040419064564092165,-0.0069681079100528485,-0.008072695406560394,0.007390436296099865,0.059317146015624815,-0.008186948487020878,-0.014129607665980955,-0.020729826395280218,-0.005721269088405761,0.2886751345948128,-0.07297387896505239,-0.0021611056658189516,0.3711702804715751,-0.006639849262734135,-0.006639849262734135,-0.004517121986777256,-0.004517121986777256,-0.06527888315277117,-0.06527888315277117,,,,-0.8238576396495372,-0.8238576396495372,,,-0.007620946819420746,0.07579767412238575,0.0007327197958635114,0.0007327197958635114
es_rango_superficie,-0.024199837553319562,-0.01136763541190346,0.7271339424135239,-0.0223066321870802,0.04297499992247087,-0.0065876060896615666,0.029101394647125904,0.28867513459481275,0.28867513459481275,-0.017007256493646192,0.04989436863842296,0.06313267004325446,0.9486062413718319,0.3180669285639252,,-0.007420379419860084,-0.018407226954766737,-0.01886056652024932,,,-0.008995248404987105,-0.006111515008084498,0.8684927462190304,1.0,0.8817681437844729,-0.010186646469667828,-0.0010893478867000082,-0.014165069616538994,-0.006554674449696513,-0.005807173286375766,-0.0046539323143521645,-0.00802321946888834,-0.009295063708597125,0.008509496859097526,0.058683784586674524,-0.008995248404987107,-0.017007256493646192,-0.022306632187080202,-0.006587606089661566,0.28867513459481287,-0.07111523550058634,-0.002488340490150629,0.3687034891915735,-0.007645255866143451,-0.007645255866143451,-0.00520110502527794,-0.00520110502527794,-0.09905051937978619,-0.09905051937978619,,,,-0.9486062413718315,-0.9486062413718315,,,-0.010621182282406112,0.07421560439929378,0.0008436682966593128,0.0008436682966593128
es_rango_ambientes,-0.0206931689143182,-0.00969951334593735,0.641148669177903,-0.020229762583199033,0.0536727604772386,-0.006005067204546589,0.029981161417513582,,,-0.013255529429198094,0.05271802525521578,0.06287841749160633,0.836448757638022,-0.2202946204204138,,-0.008675909589342178,-0.014383779348353708,-0.008326541501972424,,,-0.013967081973612532,-0.009016642114706297,0.844961165439333,0.8817681437844729,1.0,-0.02471709459924957,-0.0007710879950278284,-0.01281886819138589,-0.00595875429799336,-0.005270527572668247,-0.004182086482205895,-0.0073535641153109855,-0.008211969274223407,0.004557490637179869,0.0630437208129823,-0.013967081973612532,-0.013255529429198094,-0.02022976258319904,-0.006005067204546587,,-0.06799245549982068,-0.002274425502210627,0.4184136424050925,,,-0.004133031921618987,-0.004133031921618987,0.0004451129959691589,0.0004451129959691589,-0.0019937933547045593,-0.0019937933547045593,-0.0019937933547045593,-0.8364487576380213,-0.8364487576380213,,,-0.007237968754974732,0.08692239515158037,0.000771087995027829,0.000771087995027829
monoambiente,0.012052981676790635,-0.05969217553115598,-0.025466459801385437,-0.7251609447700651,-0.7258428057339518,-0.09720736416068454,-0.09782673936178445,0.28867513459481275,0.28867513459481275,-0.42946342110466784,-0.4297677259220563,0.005546666059444124,-0.012570636980754925,0.4909293897399717,,0.012278071920732546,-0.015658963746068438,-0.004057977521067172,0.9999999835730233,0.9798644280846673,0.048834111510568885,0.04879964323479415,-0.014438661053811613,-0.010186646469667828,-0.02471709459924957,1.0,0.014975687396766264,0.00659079761066665,-0.03673535180531034,0.04136896495697227,0.0016833803283982645,-0.10509068317438804,0.050553082310026046,-0.05891528427762326,-0.012816959763468479,0.04883411151056887,-0.42946342110466784,-0.7251609447700653,-0.09720736416068455,0.28867513459481287,-0.034101649947256715,0.020581999873177676,-0.011374718077489883,0.0779122871195963,0.0779122871195963,-0.0011952146947615816,-0.0011952146947615816,0.022842147029761267,0.022842147029761267,-0.00921188432819125,-0.00921188432819125,-0.00921188432819125,0.012570636980754897,0.012570636980754897,-0.0007214693966550187,,-0.006167119060531017,0.0072303780055980125,0.0007214693966551724,0.0007214693966551724
apto_credito,-0.01494972696423461,-0.010235153049090399,-0.0014920778125675572,-0.007852717723243276,-0.007897290102513707,0.0004245835313854928,0.0003848438602961202,,,-0.009876162345283707,-0.009930439254151477,0.033355494548389264,-0.0011437231524416673,,,0.025390105247231533,-0.004766801253199765,-0.010530762469990325,,,-0.006354508877738569,-0.006357790359208679,-0.0009460907377079907,-0.0010893478867000082,-0.0007710879950278284,0.014975687396766264,1.0,-0.010533101857560095,-0.004892329118759016,-0.004325153056648354,-0.003453595640216777,-0.005977391454535753,-0.00691827937775658,-0.03662778224693055,-0.029641088088340962,-0.006354508877738571,-0.009876162345283707,-0.007852717723243278,0.00042458353138549195,,0.00958769959479378,-0.0018465901266628917,-0.0013043616625982224,0.05294258664529391,0.05294258664529391,-0.003929223664533461,-0.003929223664533461,0.0011996440246424996,0.0011996440246424996,-0.001810583732486727,-0.001810583732486727,-0.001810583732486727,0.001143723152441641,0.001143723152441641,-0.0006260884896237807,,-0.0018417733564992638,-0.00611894217317886,0.0006260884896232704,0.0006260884896232704
balcon,-0.07703565242104346,0.1376631057542212,-0.01944094877544507,-0.01396699103280362,-0.014891894460257791,-0.02511080896410369,-0.025604329415650665,,,-0.0556900042713947,-0.05653251909144002,0.017255277730305545,-0.014902080194897445,,,0.004865726052885843,0.012924502865747757,0.04284376447750276,,,0.0606108451329381,0.06057132822353316,-0.012302260211651785,-0.014165069616538994,-0.01281886819138589,0.00659079761066665,-0.010533101857560095,1.0,0.15881865220739338,0.07373270275199655,0.04614967322340834,0.06498571927566411,0.13005909427951154,0.02447077191028003,-0.04969828092236346,0.0606108451329381,-0.05569000427139472,-0.01396699103280362,-0.025110808964103698,,0.09543981722300131,-0.01639185241192815,-0.006162062234052467,-0.02610940614017595,-0.02610940614017595,-0.01462394145942113,-0.01462394145942113,0.015630698235309243,0.015630698235309243,-0.00013263962525512002,-0.00013263962525512002,-0.00013263962525512002,0.014902080194897274,0.014902080194897274,-0.008157586791486843,,-0.09193874086717774,-0.017036880928382018,0.008157586791485876,0.008157586791485876
terraza,-0.0199317020387308,0.023256722664341724,-0.009029773097859678,0.03777853516925591,0.03727875936350216,0.021273245791594658,0.021023342319980792,,,0.03173999222067548,0.031242011537719463,0.00695416832359715,-0.006921596492039162,,,-0.002465975686485253,0.010007965796866036,0.026433350076799998,,,0.0012807830314967201,0.0012619079929058106,-0.005692687213388625,-0.006554674449696513,-0.00595875429799336,-0.03673535180531034,-0.004892329118759016,0.15881865220739338,1.0,0.06484932095118069,0.2698279130953664,0.03584671225599094,0.004420122697410041,-0.0010042979161642319,-0.014822414869906967,0.0012807830314967147,0.03173999222067547,0.0377785351692559,0.02127324579159466,,0.02290363199991566,-0.011175214662445128,-0.007893750414089571,-0.014757676459073455,-0.014757676459073455,0.011864123805442993,0.011864123805442993,0.0072600190482592555,0.0072600190482592555,0.019526174016326336,0.019526174016326336,0.019526174016326336,0.006921596492039117,0.006921596492039117,-0.003788969283549657,,-0.042523816355797786,-0.018231377492089723,0.0037889692835495503,0.0037889692835495503
pileta,0.00014041176127427708,0.004112380891017844,-0.007982936095876515,-0.04615023384017265,-0.04646676482376444,-0.0055386212554119395,-0.005744380753996529,,,-0.03314097844748522,-0.03346699632456869,-0.0002034611022635379,-0.006119164000974558,,,-0.026914065205914325,0.013885268328530886,0.04777733291872733,,,-0.000626868740565353,-0.0006436300287418246,-0.0050434878752543405,-0.005807173286375766,-0.005270527572668247,0.04136896495697227,-0.004325153056648354,0.07373270275199655,0.06484932095118069,1.0,0.2901550457987417,0.032782449179003983,0.16637321705718594,0.01003727532516223,-0.013104027023789705,-0.0006268687405653516,-0.0331409784474852,-0.04615023384017269,-0.005538621255411943,,0.02976434630110968,-0.009879652959291578,-0.0069786144601365445,-0.0138656528472399,-0.0138656528472399,-0.004996653239749438,-0.004996653239749438,0.006418352652830336,0.006418352652830336,0.0074451599083429675,0.0074451599083429675,0.0074451599083429675,0.006119164000974633,0.006119164000974633,-0.0033497076097056175,,-0.05134744061363405,-0.02217216375684832,0.0033497076097069194,0.0033497076097069194
parrilla,-0.01964781728206354,0.04811594369019652,-0.006374302350865841,0.012411473835011497,0.0120829603570281,0.00927468737182581,0.009103623154896382,,,0.0011107625907610154,0.0007974675022917498,0.03335883360898603,-0.004886097171301898,,,-0.022122690086303395,0.0009044720075309651,0.051227558652643584,,,0.018711772659577845,0.018698762925818426,-0.0040419064564092165,-0.0046539323143521645,-0.004182086482205895,0.0016833803283982645,-0.003453595640216777,0.04614967322340834,0.2698279130953664,0.2901550457987417,1.0,0.007981353978426687,0.0761952746027488,-0.008069002428986958,-0.029824477228294,0.018711772659577842,0.0011107625907610138,0.012411473835011502,0.009274687371825805,,0.03650213850236439,-0.007888813630448669,0.023908760857462102,-0.0036109851071714433,-0.0036109851071714433,0.02302451322794578,0.02302451322794578,0.00512499660679401,0.00512499660679401,-0.007734990792852557,-0.007734990792852557,-0.007734990792852557,0.004886097171301909,0.004886097171301909,-0.0026747112634772224,,-0.014310614267387292,-0.019579038444286746,0.0026747112634773057,0.0026747112634773057
cochera_mencionada,-0.04466356213194871,0.02104232196530554,0.019632550610138386,0.11357608808910906,0.11285369945431536,0.05799331857326667,0.05766235010384883,,,0.15735343576787894,0.1565210979319508,0.07965417570623173,-0.008456726994228496,,,-0.005034386016091112,0.000279251167259989,-0.016478458972662095,,,-0.007355439354893507,-0.007378739679068176,-0.0069681079100528485,-0.00802321946888834,-0.0073535641153109855,-0.10509068317438804,-0.005977391454535753,0.06498571927566411,0.03584671225599094,0.032782449179003983,0.007981353978426687,1.0,0.08507118280758659,0.035865095902928766,0.022178350263103105,-0.007355439354893509,0.15735343576787894,0.11357608808910906,0.05799331857326669,,0.004638379490995976,-0.013653748757370136,-0.009644493476225013,-0.03826523682849438,-0.03826523682849438,-0.02313556580241594,-0.02313556580241594,0.008870207781491175,0.008870207781491175,0.01191591143911346,0.01191591143911346,0.01191591143911346,0.008456726994228258,0.008456726994228258,-0.004629319096735873,,-0.008638802270972851,-0.021836551966011985,0.0046293190967356046,0.0046293190967356046
amenities_mencionadas,-0.012871716075426372,-0.023880799295361056,-0.012769070005778744,-0.0706611208770732,-0.07115626984645353,-0.011022789668067733,-0.011349905279937884,,,-0.04228690566606886,-0.04282896301278381,0.005659309641577659,-0.00978788162235767,,,0.0037110976777903733,-0.009428070025128424,0.05889477471261408,,,-0.005254566149921376,-0.005281488140740125,-0.008072695406560394,-0.009295063708597125,-0.008211969274223407,0.050553082310026046,-0.00691827937775658,0.13005909427951154,0.004420122697410041,0.16637321705718594,0.0761952746027488,0.08507118280758659,1.0,-0.02973381172243861,-0.04450004407081525,-0.005254566149921371,-0.042286905666068846,-0.07066112087707321,-0.011022789668067742,,0.040243378758109086,-0.015802955047473977,-0.011162611790272585,0.03799936222099937,0.03799936222099937,-0.002510049392655957,-0.002510049392655957,0.010266447502705313,0.010266447502705313,0.0066815794046441515,0.0066815794046441515,0.0066815794046441515,0.009787881622357915,0.009787881622357915,-0.005358009941895293,,-0.08323555433212926,-0.014755584059473192,0.005358009941896736,0.005358009941896736
cantidad_atributos,-0.04224879310397543,0.014204270477568821,0.011990612131114168,0.0005699157190980189,0.000905681234402373,0.030548364566221044,0.030792648995048983,,,0.0701938634153265,0.07063092448136216,0.07011627322357734,0.009191169918078581,,,-0.000507151833359446,-0.03263677027922136,-0.007176570864300251,,,-0.11797241283377942,-0.11795046886409417,0.007390436296099865,0.008509496859097526,0.004557490637179869,-0.05891528427762326,-0.03662778224693055,0.02447077191028003,-0.0010042979161642319,0.01003727532516223,-0.008069002428986958,0.035865095902928766,-0.02973381172243861,1.0,0.665479888557618,-0.1179724128337794,0.07019386341532653,0.000569915719098016,0.030548364566221006,,-0.05277066647844425,0.014839538385641728,0.01048209057408145,-0.8009219556166046,-0.8009219556166046,-0.6505387344547254,-0.6505387344547254,-0.009640560347281746,-0.009640560347281746,-0.3138392850667813,-0.3138392850667813,-0.3138392850667813,-0.009191169918078666,-0.009191169918078666,-0.24545764615898175,,0.003981750143897348,0.01641247281303314,-0.005031362423328193,-0.005031362423328193
completitud_pct,-0.049934355989334815,-0.04583436056531881,0.03976292313345176,-0.019647743960603883,-0.014819028857394514,0.015337366110783778,0.017956898089890976,0.2886751345948128,0.2886751345948128,0.05548511129957956,0.05994792527675687,0.202245770652959,0.05424075586548406,0.3556768534729034,,-0.021725526491275543,-0.019893412939007395,-0.012122736801152174,,,-0.1073788336451007,-0.10719426699215885,0.059317146015624815,0.058683784586674524,0.0630437208129823,-0.012816959763468479,-0.029641088088340962,-0.04969828092236346,-0.014822414869906967,-0.013104027023789705,-0.029824477228294,0.022178350263103105,-0.04450004407081525,0.665479888557618,1.0,-0.10737883364510067,0.05548511129957951,-0.019647743960603887,0.015337366110783793,0.2886751345948128,-0.7580533904310958,-0.14295875590283552,0.02136000780921411,-0.5633692023848789,-0.5633692023848789,-0.41916217610899753,-0.41916217610899753,0.0861719287103557,0.0861719287103557,-0.21242235684768293,-0.21242235684768293,-0.21242235684768293,-0.05424075586548386,-0.05424075586548386,-0.15947346034861054,,0.16533290790394864,-0.02605034275420987,0.0018968763370594208,0.0018968763370594208
precio_m2_ref,-0.07498887084443702,0.47858354158024563,-0.010186077993603387,-0.08423652835481085,-0.08518555548439868,-0.03440334353188626,-0.03496579651750051,-0.3313768102189644,-0.3313768102189644,-0.12252032246764066,-0.12292033613402896,0.020721729253946927,-0.00880674941939302,-0.4418385376205636,,-0.0005163312398723847,0.01329333480577525,-0.02640092470313495,0.9861044967224318,0.9994243063018193,1.0,0.999995339360628,-0.008186948487020878,-0.008995248404987107,-0.013967081973612532,0.04883411151056887,-0.006354508877738571,0.0606108451329381,0.0012807830314967147,-0.0006268687405653516,0.018711772659577842,-0.007355439354893509,-0.005254566149921371,-0.1179724128337794,-0.10737883364510067,1.0,-0.12252032246764069,-0.08423652835481085,-0.03440334353188625,-0.33137681021896453,0.049009709449353386,0.0009154610283475409,-0.006799460252181403,0.0713207436522339,0.0713207436522339,0.11297512734435083,0.11297512734435083,0.00918456034484227,0.00918456034484227,,,,0.008806749419392346,0.008806749419392346,,,0.011589449923617228,-0.0005842664699297038,-0.012766936070009772,-0.012766936070009772
superficie_ref_m2,-0.003586268405889674,-0.05625062774055974,0.0034846728225864276,0.7601026313730035,0.7578661238466244,0.31495527534577505,0.31426409848311393,0.28074071727509586,0.28074071727509586,1.0,0.9970320678304856,0.04436673812410284,-0.009926761363364149,-0.4817865222030263,,0.0018449551526778078,0.0078113788806977585,-0.06992450233185728,-0.891124372687917,-0.9637320695330014,-0.12252032246764069,-0.12257573592203798,-0.014129607665980955,-0.017007256493646192,-0.013255529429198094,-0.42946342110466784,-0.009876162345283707,-0.05569000427139472,0.03173999222067547,-0.0331409784474852,0.0011107625907610138,0.15735343576787894,-0.042286905666068846,0.07019386341532653,0.05548511129957951,-0.12252032246764069,1.0,0.7601026313730035,0.31495527534577505,0.28074071727509586,-0.015010194810008221,-0.02478729564692845,-0.007038107319770738,-0.08162591381148673,-0.08162591381148673,-0.005550336011895677,-0.005550336011895677,-0.018702468707838853,-0.018702468707838853,,,,0.009926761363364072,0.009926761363364072,,,0.0703832251236214,0.0020752277452458865,0.0014474199757966422,0.0014474199757966422
ambientes_ref,-0.0289120546186315,0.05891419601589612,0.00877127690748369,1.0,0.9966848293763065,0.2563709241626908,0.2555500919649296,,,0.7601026313730035,0.7570488754364191,0.032972194202086254,-0.012967909511343282,-0.26582405140849796,,-0.007542310112761888,-0.00022912475769898492,-0.04891216735944807,-0.8661160178558537,-0.9484194740622037,-0.08423652835481085,-0.08437858134609703,-0.020729826395280218,-0.022306632187080202,-0.02022976258319904,-0.7251609447700653,-0.007852717723243278,-0.01396699103280362,0.0377785351692559,-0.04615023384017269,0.012411473835011502,0.11357608808910906,-0.07066112087707321,0.000569915719098016,-0.019647743960603887,-0.08423652835481085,0.7601026313730035,1.0,0.2563709241626908,,0.028461365362701375,-0.029151043641392167,-0.011526430428179087,,,-0.011657510487738188,-0.011657510487738188,0.0001800322152383629,0.0001800322152383629,0.02259149909556752,0.02259149909556752,0.02259149909556752,0.012967909511343145,0.012967909511343145,,,0.020456873778124753,0.001867106641261038,0.00031187739100963765,0.00031187739100963765
banios_ref,-0.010623187637833226,-0.022803456080025084,0.008304333460566206,0.2563709241626908,0.2555165784024629,1.0,0.999079854568838,0.43033148291193524,0.43033148291193524,0.31495527534577505,0.31390834611239243,0.047996417742111816,-0.003168564617872992,-0.3180669285639252,,0.007720812888027405,-0.004137368268795645,-0.043966969725616624,,,-0.03440334353188625,-0.034441275377611526,-0.005721269088405761,-0.006587606089661566,-0.006005067204546587,-0.09720736416068455,0.00042458353138549195,-0.025110808964103698,0.02127324579159466,-0.005538621255411943,0.009274687371825805,0.05799331857326669,-0.011022789668067742,0.030548364566221006,0.015337366110783793,-0.03440334353188625,0.31495527534577505,0.2563709241626908,1.0,0.4303314829119353,0.0019405311109971543,-0.008861011821250302,-0.004605617843426469,-0.030741370375904502,-0.030741370375904502,,,8.875901755206845e-05,8.875901755206845e-05,-0.0022527952739519116,-0.0022527952739519116,-0.0022527952739519116,0.0031685646178730136,0.0031685646178730136,,,0.020479618422754985,0.0004993322503481227,0.0037978138032891615,0.0037978138032891615
dormitorios_ref,-0.07748896886085903,-0.3142464995986745,0.28867513459481287,,,0.4303314829119353,0.5590169943749476,1.0,1.0,0.28074071727509586,0.4728289626969568,0.28867513459481287,0.28867513459481287,,,-0.4458401510229671,0.06461137603014602,-0.03575695093294705,,,-0.33137681021896453,-0.3057895317220395,0.2886751345948128,0.28867513459481287,,0.28867513459481287,,,,,,,,,0.2886751345948128,-0.33137681021896453,0.28074071727509586,,0.4303314829119353,1.0,-0.2886751345948128,,,-0.2886751345948128,-0.2886751345948128,,,,,,,,-0.2886751345948128,-0.2886751345948128,,,,,,
inmobiliaria_is_null,0.019751860916137398,0.07745395439285584,-0.04347581280730293,0.028461365362701375,0.02323665192775785,0.0019405311109971543,-0.0011165850553903132,-0.2886751345948128,-0.2886751345948128,-0.015010194810008221,-0.020600603500863873,-0.21121492501385655,-0.0661485892569959,-0.35567685347290395,,0.02918427963594883,-0.001986455492768631,0.009536594001091525,,,0.049009709449353386,0.048781947603417884,-0.07297387896505239,-0.07111523550058634,-0.06799245549982068,-0.034101649947256715,0.00958769959479378,0.09543981722300131,0.02290363199991566,0.02976434630110968,0.03650213850236439,0.004638379490995976,0.040243378758109086,-0.05277066647844425,-0.7580533904310958,0.049009709449353386,-0.015010194810008221,0.028461365362701375,0.0019405311109971543,-0.2886751345948128,1.0,-0.0028495212596824095,-0.019495297792416683,0.05700629900433223,0.05700629900433223,0.015123306445486547,0.015123306445486547,-0.001559486863528391,-0.001559486863528391,0.02147349481994099,0.02147349481994099,0.02147349481994099,0.06614858925699581,0.06614858925699581,0.007425399719181232,,-0.2234245887674033,-0.013034102819364802,-0.007425399719182511,-0.007425399719182511
barrio_is_null,0.045418667764219954,0.0018148724271257756,-0.0034082518660853273,-0.029151043641392167,-0.02927306847486228,-0.008861011821250302,-0.008945051908193266,,,-0.02478729564692845,-0.02490708944177179,-0.022114342534430235,-0.00261252900871603,,,-0.005749604761824989,-0.0012346496640483872,,,,0.0009154610283475409,0.0009083049764041466,-0.0021611056658189516,-0.002488340490150629,-0.002274425502210627,0.020581999873177676,-0.0018465901266628917,-0.01639185241192815,-0.011175214662445128,-0.009879652959291578,-0.007888813630448669,-0.013653748757370136,-0.015802955047473977,0.014839538385641728,-0.14295875590283552,0.0009154610283475409,-0.02478729564692845,-0.029151043641392167,-0.008861011821250302,,-0.0028495212596824095,1.0,-0.0029794646319085843,-0.013100189019352263,-0.013100189019352263,-0.00897525837735518,-0.00897525837735518,0.002740265253721422,0.002740265253721422,-0.00413579327631228,-0.00413579327631228,-0.00413579327631228,0.0026125290087162596,0.0026125290087162596,-0.001430131354492053,,0.006524375639050399,0.3017825752230623,0.001430131354492918,0.001430131354492918
provincia_is_null,-0.028090834474087962,-0.00848416075717261,0.2673152802862178,-0.011526430428179087,0.017331747801016685,-0.004605617843426469,0.011855962410232889,,,-0.007038107319770738,0.021553402496615415,0.008159972343954568,0.3496308109112332,-0.12985027983931416,,-0.01588404632434802,-0.0034168971285979638,,,,-0.006799460252181403,-0.005726384598230431,0.3711702804715751,0.3687034891915735,0.4184136424050925,-0.011374718077489883,-0.0013043616625982224,-0.006162062234052467,-0.007893750414089571,-0.0069786144601365445,0.023908760857462102,-0.009644493476225013,-0.011162611790272585,0.01048209057408145,0.02136000780921411,-0.006799460252181403,-0.007038107319770738,-0.011526430428179087,-0.004605617843426469,,-0.019495297792416683,-0.0029794646319085843,1.0,-0.009253479742422976,-0.009253479742422976,-0.006339784216485649,-0.006339784216485649,0.0019356200873669128,0.0019356200873669128,-0.002921368481376088,-0.002921368481376088,-0.002921368481376088,-0.3496308109112334,-0.3496308109112334,-0.0010101908833717356,,0.000397314238228802,0.21316783615240437,0.0010101908833715873,0.0010101908833715873
ambientes_min_is_null,0.048240532947229645,-0.03039503185674483,-0.010585186768836685,,,-0.030741370375904502,-0.030981029941858158,-0.2886751345948128,-0.2886751345948128,-0.08162591381148673,-0.081983690875546,-0.06487950535497983,-0.008113868511726617,,,0.0012029556286280256,0.03495210972297972,-0.0036439124174092656,,,0.0713207436522339,0.07130026518715814,-0.006639849262734135,-0.007645255866143451,,0.0779122871195963,0.05294258664529391,-0.02610940614017595,-0.014757676459073455,-0.0138656528472399,-0.0036109851071714433,-0.03826523682849438,0.03799936222099937,-0.8009219556166046,-0.5633692023848789,0.0713207436522339,-0.08162591381148673,,-0.030741370375904502,-0.2886751345948128,0.05700629900433223,-0.013100189019352263,-0.009253479742422976,1.0,1.0,0.16266797793547125,0.16266797793547125,-0.18938770630704616,-0.18938770630704616,0.05286517076208997,0.05286517076208997,0.05286517076208997,0.008113868511726718,0.008113868511726718,0.10916875721254099,,-0.055637915670706445,-0.02314755712185753,0.004441634035884107,0.004441634035884107
ambientes_max_is_null,0.048240532947229645,-0.03039503185674483,-0.010585186768836685,,,-0.030741370375904502,-0.030981029941858158,-0.2886751345948128,-0.2886751345948128,-0.08162591381148673,-0.081983690875546,-0.06487950535497983,-0.008113868511726617,,,0.0012029556286280256,0.03495210972297972,-0.0036439124174092656,,,0.0713207436522339,0.07130026518715814,-0.006639849262734135,-0.007645255866143451,,0.0779122871195963,0.05294258664529391,-0.02610940614017595,-0.014757676459073455,-0.0138656528472399,-0.0036109851071714433,-0.03826523682849438,0.03799936222099937,-0.8009219556166046,-0.5633692023848789,0.0713207436522339,-0.08162591381148673,,-0.030741370375904502,-0.2886751345948128,0.05700629900433223,-0.013100189019352263,-0.009253479742422976,1.0,1.0,0.16266797793547125,0.16266797793547125,-0.18938770630704616,-0.18938770630704616,0.05286517076208997,0.05286517076208997,0.05286517076208997,0.008113868511726718,0.008113868511726718,0.10916875721254099,,-0.055637915670706445,-0.02314755712185753,0.004441634035884107,0.004441634035884107
banios_min_is_null,0.01835695353094792,0.005193854952254307,-0.00725216911622614,-0.011657510487738188,-0.011944429312797218,,,,,-0.005550336011895677,-0.005887697335530947,-0.0453263334986539,-0.005559008822319536,,,0.0027933906017545565,0.002779761773210539,0.02104447407536407,,,0.11297512734435083,0.11296261454838376,-0.004517121986777256,-0.00520110502527794,-0.004133031921618987,-0.0011952146947615816,-0.003929223664533461,-0.01462394145942113,0.011864123805442993,-0.004996653239749438,0.02302451322794578,-0.02313556580241594,-0.002510049392655957,-0.6505387344547254,-0.41916217610899753,0.11297512734435083,-0.005550336011895677,-0.011657510487738188,,,0.015123306445486547,-0.00897525837735518,-0.006339784216485649,0.16266797793547125,0.16266797793547125,1.0,1.0,0.005830809407323546,0.005830809407323546,0.06633568595749206,0.06633568595749206,0.06633568595749206,0.005559008822319424,0.005559008822319424,0.1593415247075578,,0.07293770667820053,0.005011697110405993,0.0030430715946780703,0.0030430715946780703
