dataset,variable_categorica,label,n_registros,variable_faltante,pct_faltante
df_preprocesado_meli_vtas,barrio_norm,colegiales,1379,banios_max_is_null,1.52
df_preprocesado_meli_vtas,barrio_norm,colegiales,1379,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,unidades_disponibles_is_null,96.75
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,posesion_is_null,96.75
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,estado_entrega_is_null,88.09
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,inmobiliaria_is_null,73.24
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,altura_is_null,13.77
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,banios_min_is_null,1.08
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,banios_ref_is_null,1.08
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,banios_max_is_null,1.08
df_preprocesado_meli_vtas,barrio_norm,saavedra,1293,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,unidades_disponibles_is_null,98.96
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,posesion_is_null,98.96
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,estado_entrega_is_null,94.52
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,inmobiliaria_is_null,81.83
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,altura_is_null,15.57
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,banios_min_is_null,3.48
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,banios_ref_is_null,3.48
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,banios_max_is_null,3.48
df_preprocesado_meli_vtas,barrio_norm,villa del parque,1150,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,unidades_disponibles_is_null,98.67
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,posesion_is_null,98.67
