property_id,fuente,tipo_operacion,unidad_precio,url,scraped_at_utc,titulo,descripcion,tipo_propiedad,room_type,categoria_alojamiento,es_vivienda,acepta_corta_estadia,solo_larga_estadia,precio_regimen,moneda,precio,precio_texto,precio_sospechoso,barrio,comuna,latitud,longitud,ambientes,dormitorios,banios,toilettes,camas,capacidad,seller_id,seller_nombre,seller_superhost,rating,reviews,cantidad_imagenes,imagen_principal,ascensor,balcon_o_patio,terraza,jardin,parrilla,pileta,gimnasio,sauna,laundry,cochera,camaras_seguridad,portero,aire_acondicionado,calefaccion,losa_radiante,internet,vista,zona_trabajo,permite_mascotas,amoblado,localidad,provincia,pais

1294482619343081376,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1294482619343081376,2026-09-06T04:50:14Z,Departamento Moderno,"Departamento moderno en pleno corazón de Palermo Chico con gran ubicación, rodeados de cafes y restaurantes!",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,193.8,$ 5.814 USD,False,Palermo,14,-34.58169,-58.41207,2,1,1,1,1,2,404691565,Martin,False,,,8,https://a0.muscache.com/im/pictures/hosting/Hosting-1294482619343081376/original/ee24f7d8-8835-4d48-bbb5-1d00d9b6888a.jpeg,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1486868373730904308,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1486868373730904308,2026-09-05T19:59:41Z,Hermoso Depto en exclusiva zona  de Buenos Aires,"Hermoso departamento de 3 ambientes en zona exclusiva de Buenos Aires, rodeado de espacios verdes, frente al Zoo, ideal para vivir o gozar de unos hermsosos dias de descanso",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,68.16666666666667,$ 2.045 USD,False,Palermo,14,-34.58021,-58.41544,3,2,2,0,4,5,310168763,Carlos,False,,,5,https://a0.muscache.com/im/pictures/hosting/Hosting-1486868373730904308/original/eaf377f3-4a49-4d68-920e-026a9e5e7356.jpeg,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

918749709324562037,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/918749709324562037,2026-09-06T05:35:56Z,Hermoso departamento en  Palermo,"Departamento en Palermo Chico, Capital Federal. El edificio se encuentra en una excelente ubicación, Cabello y Salguero, cuenta con laundry en subsuelo y piscina en el piso 10º. El departamento se encuentra en un 9º piso al contrafrente, muy luminoso, palier privado, balcón corrido, living comedor, cocina integrada super equipada, toilette de recepción, amplio dormitorio en suite con ventanales y un 2º balcón. Impecable estado. Aire acondicionado frío/calor en todos los ambientes.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,87.46666666666667,$ 2.624 USD,False,Palermo,14,-34.5815,-58.4091,2,1,1,1,1,2,340806757,Victoria,False,,,9,https://a0.muscache.com/im/pictures/miso/Hosting-918749709324562037/original/453ede6c-5e91-4180-b5f6-bdd00dbb79c7.png,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1542221550994496879,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1542221550994496879,2026-09-05T20:17:46Z,Apartamento en el corazón de recoleta,Disfruta de una experiencia con estilo en este alojamiento céntrico.,Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,183.13333333333333,$ 5.494 USD,False,Palermo,14,-34.58142,-58.41283,3,2,1,0,3,5,485482116,Raul,False,,,8,https://a0.muscache.com/im/pictures/hosting/Hosting-1542221550994496879/original/398d7748-69d8-4aaa-8626-9fcd4a857fbc.jpeg,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

37881086,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/37881086,2026-09-05T23:00:54Z,Increíble apartamento frente al Jardín Botánico,"Increíble y lujosa unidad de 3 dormitorios con vistas al jardín botánico en el corazón de Palermo Viejo.<br /><br />Cocina amplia y luminosa con todo lo necesario y un gran supermercado a solo unos pasos. <br />2 baños totalmente equipados <br />1 aseo,<br />1 habitación con cama tamaño king, armario y vista al jardín botánico. <br />1 habitación con 2 camas de una plaza. <br />1 habitación con 1 cama individual, vista al edificio. <br />1 sala de estar espaciosa y cómoda, con un sofá cama y vistas botánicas. <br />1 sala de estar increíble con comedor",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,358.43333333333334,$ 10.753 USD,False,Palermo,14,-34.58096,-58.41484,4,3,2,1,5,4,30690222,Lucia,False,,,12,https://a0.muscache.com/im/pictures/0d8f4c54-b54f-4fae-92db-d44c6925f540.jpg,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

908675296628925858,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/908675296628925858,2026-09-06T00:43:32Z,"TR Cerviño- 2 Cuartos, balcón APT en Palermo","🏠 Hermoso Depto en Palermo Chico<br />📍 Palermo Chico, el barrio más exclusivo y seguro de Buenos Aires.<br /><br />✨ Características:<br /><br />🛏️ 2 habitaciones cómodas.<br />🚿 2 baños completos.<br />🍽️ Cocina integrada y amplio living.<br />🌞 Balcón luminoso, conecta el living y 1 dormitorio.<br />🌟 Cerca de todo:<br />🍴 Restaurantes, 🛍️ tiendas, 🌳 parques, y más.<br /><br />¡Perfecto para sentirte como en casa! 🏡<br /><br /><b>Acceso de los huéspedes</b><br />Puntos de interés cercanos<br />🌳 Av. Santa Fe<br />🏛️ Centro de Convenciones La Rural<br />🏇 Hipódromo de Palermo<br />🚣 Lagos de Palermo<br />🎨 Malba<br />🏰 Museo de Arte Decorativo<br />🌆 Av. Figueroa Alcorta<br />🚶‍♂️ Av. Libertador<br />Restaurantes / Bares<br />☕ Mishiguene Cafe<br />🍴 Birkin Cafe<br />🥐 Coco Cafe<br />🍣 Tora<br />🥪 Borja Cafe<br />🥖 Quotidano<br />🥞 Croque Madame<br />🏺 Museo Evita<br /><br /><b>Otros aspectos para tener en cuenta</b><br />Detalles a tener en cuenta: <br /><br />Los valores expresados son netos. <br />En caso de requerir factura se deberá solicitar previamente a confirmar la reserva y sumará el iva<br /><br />*No hacemos reservas por fuera de AIRBNB💳 Pago en Airbnb:<br />La plataforma acepta pagos con tarjeta de crédito/débito y otros medios electrónicos habilitados. 💵<br />Los precios están expresados en USD (dólares estadounidenses). 🌎<br />💱 Tipo de cambio para argentinos:<br />Si sos argentino 🇦🇷 y pagás con tarjeta, el monto se calcula según el dólar oficial, más impuestos como:<br />📈 Impuesto PAIS (30%)<br />🧾 Percepción del 45% o 25%.<br />💡 Alternativa: Comprar dólares en el mercado paralelo (dólar blue 💵) y pagar el resumen en dólares.<br />✔️ Cómo evitar impuestos adicionales:<br />🕒 Estrategia: Pagá el resumen de la tarjeta en dólares antes del vencimiento con efectivo.<br />Así, el banco ❌ no aplica el Impuesto PAIS ni retenciones.<br />¿Te gustaría más detalles o ejemplos? 😄",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,162.1,$ 4.863 USD,False,Palermo,14,-34.5799,-58.4093,3,2,2,0,3,4,10966956,WeHostBsas,False,4.0,2,31,https://a0.muscache.com/im/pictures/miso/Hosting-908675296628925858/original/fb4cd386-2b4f-4c21-bb9a-0b6cd7e5b4c5.jpeg,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1170828,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1170828,2026-09-06T04:45:03Z,Estudio (7º) en Palermo Soho. ¡LA MEJOR UBICACIÓN!,"<b>El alojamiento</b><br />Es una zona de moda, diseño, restaurantes, bares Don Julio y El Preferido y cultura callejera. El ambiente en muchos cafés y restaurantes se esfuerza por ser «alternativo"" "", lo que hace que esta zona de la ciudad sea especialmente popular entre los jóvenes argentinos de clase media alta, así como entre los turistas extranjeros. Las tradicionales casas bajas se han adaptado a boutiques y bares, creando un ambiente bohemio. La plaza tiene una feria de artesanía los fines de semana.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,43.3,$ 1.299 USD,False,Palermo,14,-34.58219,-58.42665,2,1,1,0,1,2,6407179,Josefina,True,4.92,72,26,https://a0.muscache.com/im/pictures/07202ac2-ad6d-40f3-9886-e7c89c714261.jpg,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1764589756727877871,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1764589756727877871,2026-09-06T05:09:29Z,Palermo Hollywood con piscina y balcón,"Disfrutá de una estadía cómoda en Palermo Hollywood, uno de los mejores barrios de Buenos Aires, rodeado de restaurantes, cafés, bares y todo lo que necesitás para disfrutar la ciudad. El departamento cuenta con balcón privado y acceso a piscina, ideal para relajarte después de recorrer Palermo. Está totalmente equipado para que tengas una estadía práctica y confortable, con cocina completa, WiFi y todo lo necesario para sentirte como en casa. Ideal para viajes de placer o estadías de trabajo.<br /><br /><b>El alojamiento</b><br />Descripción del departamento<br /><br />Cómodo y luminoso departamento en Palermo Hollywood, ubicado en una de las zonas más buscadas de Buenos Aires. Cuenta con un amplio ambiente integrado, sector de living con TV y cómodos sillones, comedor con mesa y una cocina completamente equipada. Dispone de balcón privado con mobiliario de exterior, aire acondicionado y acceso a piscina. El departamento está equipado con todo lo necesario para disfrutar de una estadía confortable, ya sea por pocos días o por períodos más prolongados.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,38.2,$ 1.146 USD,False,Palermo,14,-34.5813,-58.4328,1,0,1,0,1,2,239793930,Ignacio,True,,,11,https://a0.muscache.com/im/pictures/hosting/Hosting-1764589756727877871/original/ace8b1a6-33c3-46a8-9fdf-6c6553d29719.png,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

48924296,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/48924296,2026-09-05T23:19:54Z,Luminoso Apartamento de 2 ambientes en Palermo,"Disfruta de un espacioso apartamento para una confortable estadía en Buenos Aires, ubicado sobre Avenida Santa Fe. A 150 metros de estación de Metro Palermo Línea ""D"" y Tren, frente a parada de múltiples Ómnibus que conectan con toda la ciudad (Metrobus). <br />A 150 metros de Shopping a cielo abierto (Distrito Arcos) , proximo a innumerables restaurantes, comercios, supermercados y parques para recreación!<br /><br /><b>El alojamiento</b><br />Apartamento con excepcional luminosidad en pleno corazon de Palermo Hollywood con amplio balcon para disfrutar de increibles atardeceres, para tener un placentero descanso Dispone de un dormitorio separado  con cama matrimonial y colchón queen de alta densidad, <br />En el living comedor SMART TV de 43 pulgadas.<br />Aire acondicionado frio calor en comedor y habitacion,  y wifi de alta velocidad para trabajar con portatiles.<br /><br />Cocina equipada con electrodomesticos tales como microondas, tostadora, cafetera, cocina de 4 hornallas y horno incorporado, heladera con frezzer.<br /><br />Baño completo con bañera bidet e inodoro. Toallas de alto gramaje y ropa de cama incluidas en tu estadia!<br /><br />A tu disposicion, previa podrás disponer de pileta y parrillla en el mismo edificio solo en temporada de verano entre Diciembre y Febrero.<br /><br />El edificio cuenta con Seguridad controlada 24 hs que monitores que no dejen la puerta abierta, en caso de dejarla abierta se deberá abonar una multa.<br /><br /><b>Datos del registro</b><br />0",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,39.333333333333336,$ 1.180 USD,False,Palermo,14,-34.57856,-58.42985,2,1,1,0,1,2,123740469,Adriana,True,4.67,52,20,https://a0.muscache.com/im/pictures/31c8b641-e8bb-4948-ad79-96cf3f1c16f5.jpg,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1714587051593323235,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1714587051593323235,2026-09-05T21:49:02Z,Studio Smart- Palermo La Rural- Ingreso Autónomo,"Monoambiente a estrenar en Palermo, a solo 2 cuadras de Plaza Italia y de La Rural, Distrito Arcos y estación subte y trenes Palermo.<br /><br />Moderno, luminoso y totalmente equipado, cuenta con cama Queen, balcón privado, Wi-Fi de alta velocidad, Smart TV, aire acondicionado frío/calor, cocina equipada y ventanas con doble vidrio (DVH).<br /><br />El edificio es nuevo y cuenta con acceso mediante código, check-in autónomo y laundry con lavarropas y secarropas de uso común sin costo adicional.<br /><br /><b>El alojamiento</b><br />El departamento fue diseñado para ofrecer una estadía cómoda y funcional en una de las mejores ubicaciones de Palermo.<br /><br />DORMITORIO Y DESCANSO<br />• Cómoda cama Queen<br />• Cortinas black-out<br />• Aire acondicionado frío/calor<br />• Ventanas de doble vidrio (DVH)<br />• Smart TV<br /><br />COCINA Y COMEDOR<br />La cocina está integrada al ambiente y equipada para preparar comidas durante la estadía. La mesa puede utilizarse tanto para comer como para trabajar cómodamente con una notebook.<br /><br />BAÑO<br />Baño moderno con ducha, secador de cabello e inodoro inteligente de última generación.<br /><br />BALCÓN<br />Balcón privado con espacio al aire libre para relajarse.<br /><br />LAUNDRY GRATUITO<br />El edificio cuenta con lavarropas y secarropas de uso común en el primer subsuelo (-1), disponibles para nuestros huéspedes sin costo adicional.<br /><br />CHECK-IN AUTÓNOMO<br />El edificio y el departamento cuentan con acceso mediante código, permitiendo realizar el ingreso de manera autónoma.<br /><br />¿VIAJAN EN GRUPO?<br />Contamos con otras unidades de características similares dentro del mismo edificio. Consultanos disponibilidad para alojar a varias personas en departamentos independientes.<br /><br /><b>Acceso de los huéspedes</b><br />Los huéspedes tendrán acceso privado a todo el departamento y al balcón durante su estadía.<br /><br />El ingreso al edificio y al alojamiento se realiza de forma autónoma mediante códigos, por lo que no es necesario coordinar la entrega de llaves.<br /><br />También podrán utilizar el laundry de uso común ubicado en el primer subsuelo (-1), equipado con lavarropas y secarropas sin costo adicional.<br /><br /><b>Otros aspectos para tener en cuenta</b><br />Para garantizar una estadía agradable y respetar las normas del edificio:<br /><br />• El alojamiento es exclusivamente para los huéspedes incluidos en la reserva. No está permitido el ingreso de visitas o personas no registradas.<br /><br />• No se permiten fiestas ni eventos.<br /><br />• No está permitido fumar dentro del departamento ni en las áreas comunes del edificio.<br /><br />• Se solicita respetar el descanso de los vecinos y mantener bajos los niveles de ruido, especialmente entre las 22:00 y las 07:00.<br /><br />• Por razones de seguridad, una vez confirmada la reserva solicitaremos nombre y número de DNI o pasaporte de los huéspedes para registrarlos en el libro de visitas del edificio.<br /><br />• El edificio cuenta con cámaras de seguridad en los accesos y áreas comunes.<br /><br />IMPORTANTE SOBRE LA UBICACIÓN<br />El departamento se encuentra en una zona céntrica y activa de Palermo, por lo que ocasionalmente pueden percibirse sonidos propios de la ciudad. Cuenta con ventanas de doble vidrio (DVH), que reducen considerablemente el ruido exterior.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,47.53333333333333,$ 1.426 USD,False,Palermo,14,-34.579,-58.424,2,1,1,0,1,2,45019847,Lila,True,5.0,1,26,https://a0.muscache.com/im/pictures/hosting/Hosting-1714587051593323235/original/91b8759c-2583-45e9-867a-050eee79a551.png,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

29845628,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/29845628,2026-09-06T05:15:10Z,Cálido y moderno Apartamento en Palermo (Cañitas),"El apartamento es cálido , decoración moderna clásica con piso de madera,  agua caliente y losa radiante centrales.Equipado con aire acondicionado F/C , heladera con Freezer, cocina a gas inoxidable, máquina de lavar LG, microondas. Incluye servicio de cable y WiFi. Vajilla completa, sábanas y toallas. <br />El edificio cuenta con  piscina, solarium.<br />Ubicado en Las Cañitas, barrio de Palermo. 1 min a pie Lineas de bus y 10 min Subte Linea D.<br /><br /><b>El alojamiento</b><br />El barrio es muy turístico, tiene diversas opciones gastronomicas , bares y Pubs<br />El departamento es cómodo, luminoso y tranquilo, tiene lavadora de ropa, piscina con solarium y está ubicado en unos de los mejores barrios de la ciudad.<br /><br /><b>Acceso de los huéspedes</b><br />El apartamento, la pileta y el solarium.<br /><br /><b>Otros aspectos para tener en cuenta</b><br />Por favor se respetuoso con el espacio. No dejar el aire acondicionado prendido cuando sales.<br />No se permiten reuniones, ni eventos, la estadía no admite invitados que pernocten en el<br />depto. <br />El check in es hasta las 20 hs, luego de ese horario asignamos una persona para esperar tu llegada con un costo extra de usd 12.El late check out tiene un costo extra de usd 15 y podrás quedarte hasta las 19 30 hs.<br />Las sabanas de 2 Plazas extras tienen un costo de usd 6, el set de toallas extra( 1 grande y 1 de mano) usd 4.<br />Hay 2 cestos  en el descanso de la escalera para dejar los residuos <br />orgánicos e inorgánicos",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,48.2,$ 1.446 USD,False,Palermo,14,-34.57245,-58.43297,2,1,1,0,1,2,21235383,Jorge,True,4.58,38,27,https://a0.muscache.com/im/pictures/5660f335-1b8c-4637-9130-84723841dbdd.jpg,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

47490431,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/47490431,2026-09-05T23:17:50Z,¡Increíble estudio en Palermo Hollywood!,"Alojate en el corazón de Palermo, con lo mejor de Buenos Aires justo al lado de tu puerta.<br /><br />Rodeado de cafés encantadores, restaurantes y bares populares, además de tiendas de moda y diseño, es el punto de partida perfecto para disfrutar de la ciudad como un habitante más.<br /><br />Diseñado originalmente como hotel, el edificio ofrece una cama tamaño queen, ventanas con aislamiento acústico y cortinas opacas para una noche tranquila y relajante.<br /><br />Lo mejor de ambos mundos: el vibrante Palermo a la vuelta de la esquina y un lugar tranquilo al que volver a casa.<br /><br /><b>El alojamiento</b><br />El edificio solía ser un hotel, por lo que el apartamento parece una habitación de hotel. Ten en cuenta que no ofrecemos ningún servicio de hotel. <br /><br />Puedes dividir la enorme cama tamaño king en dos camas individuales muy cómodas. <br /><br />El departamento tiene una nevera tipo hotel, un hervidor eléctrico y microondas con parrilla.<br /><br /><br />El edificio solía ser un hotel por lo que los departamentos mantienen la estética de cuartos de hotel. Es importante aclarar que no ofrecemos servicio de hotel.<br /><br />La cama king se puede transformar en 2 camas twin a pedido. <br /><br />El departamento cuenta con frigobar, pava eléctrica y microondas con grill.<br /><br /><b>Acceso de los huéspedes</b><br />Gimnasio pequeño 24/7 y terraza con barbacoa.<br />Pequeño gym 24/7 y terraza con parrilla.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,33.666666666666664,$ 1.010 USD,False,Palermo,14,-34.58117,-58.4312,2,1,1,0,1,2,15494209,Manuela,True,4.79,97,17,https://a0.muscache.com/im/pictures/hosting/Hosting-47490431/original/3da5617b-41cf-4347-b6ff-edc6baf9ca76.png,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

931402434260927362,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/931402434260927362,2026-09-06T05:36:40Z,Fantástico apartamento en Palermo,"Disfruta del divertido barrio de Palermo Hollywood quedandote en este espacioso departamento casi a estrenar. Dormitorio con amplio placard y tv, baño con bañera y cocina totalmente equipada. Balcon terraza y bbq. Wi fi 300 mb. Cable tv. El living cuenta con dos sillones que tambien son camas de una plaza y smart tv. 2 equipos de A C. Rodeado de tiendas, cafes y restaurants,  bien conectado y con vibrante vida nocturna. A 10 min del Movistar Arena y Campo de Polo. Listo para ingresar hoy mismo!<br /><br /><b>El alojamiento</b><br />Es un departamento ubicado en el 4to piso, con un dormitorio y balcón, con parrilla móvil y vista al contrafrente. Hay lavarropas y aspiradora.<br /><br /><b>Acceso de los huéspedes</b><br />El edificio tiene una terraza con ducha y reposeras para tomar sol, sin cargo adicional.<br /><br /><b>Otros aspectos para tener en cuenta</b><br />Hay supermercados , cafes y restaurants muy cerca! Se puede ir caminando.<br />Hay un gimnasio justo enfrente y estacionamiento a dos cuadras, ambos con cargo aparte.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,False,True,mensual,USD,55.2,$ 1.656 USD,False,Palermo,14,-34.58094,-58.43211,2,1,1,0,3,4,519961562,Maria,True,4.89,18,128,https://a0.muscache.com/im/pictures/miso/Hosting-931402434260927362/original/1c861614-1a5e-4d33-b8f1-7990569a8df3.jpeg,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1389128630087214718,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1389128630087214718,2026-09-05T19:33:32Z,Exclusivo departamento a estrenar en Palermo,"Moderno departamento a estrenar con ubicación en Palermo.<br /><br />Se encuentra en uno de los edificios de mayor categoría de la zona, con excelente ubicación.<br /><br />El edificio cuenta con seguridad las 24 hs, piscina, gimnasio, parrilla y espacio al aire libre. Ideal para disfrutar de una de las mejores zonas de Buenos Aires.<br /><br />Hay muy lindos restaurantes y bares próximos.<br /><br />*Para estadías de 15 noches o más, se deberá contratar obligatoriamente un servicio de limpieza extra quincenalmente.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,58.7,$ 1.761 USD,False,Palermo,14,-34.5796,-58.4296,2,1,1,0,2,3,229012422,María,True,4.96,56,20,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4OTEyODYzMDA4NzIxNDcxOA==/original/c420f909-4a6b-4072-b889-8aa9cbc2c677.jpeg,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1074683674787339225,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1074683674787339225,2026-09-05T17:53:25Z,Muy Luminoso con Vista Abierta en Palermo,"Disfrutá de este alojamiento en una zona tranquila de Palermo. El depto se encuentra a pocas cuadras de la embajada de Estados Unidos y a solo 100 metros de Av Libertador y los lagos de Palermo. <br /><br />Al estar próximo a las vías del tren, la vista es muy amplia lo que hace que el apartamento sea muy luminoso.<br /><br />El depto cuenta con un dormitorio con una cama queen y el living comedor cuenta con un sillón que puede funcionar como dos camas simples, una debajo de la otra.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,51.0,$ 1.530 USD,False,Palermo,14,-34.5729,-58.4229,2,1,1,0,,4,107571342,Camila,True,4.72,18,27,https://a0.muscache.com/im/pictures/hosting/Hosting-1074683674787339225/original/a621fbef-60dd-4e58-a52f-c8a587e213da.jpeg,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

913048921518038276,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/913048921518038276,2026-09-06T00:45:03Z,DEPTO en el corazón de PALERMo,"Apartamento en el corazón de Palermo. Metrobús, Estación tren Pacífico y estación de subte Palermo (Línea D) a solo 3 minutos. Rodeado de bares y restaurantes, a 1 minuto de la Av. Santa Fe.<br /><br />Capacidad hasta 4 personas con un dormitorio y sala de estar con sofá cama. Baño con hidromasaje. Aire acondicionado en habitación y en la sala de estar. Totalmente equipado con horno eléctrico, microondas, pava eléctrica.<br /><br />2 Smart TVs con Netflix.<br />Wifi<br />Ropa de cama y de baño.<br />Shampoo, acondicionador, jabón",Departamento en complejo residencial entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,31.9,$ 957 USD,False,Palermo,14,-34.5782,-58.4316,2,1,1,0,3,4,333086718,Gonzalo A,True,5.0,11,8,https://a0.muscache.com/im/pictures/hosting/Hosting-913048921518038276/original/7ef10f7a-516c-4ea7-8f8d-0b0ae922068e.jpeg,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina

1488621517009784728,airbnb,alquiler_temporario,por_noche_2_huespedes_5_noches,https://www.airbnb.com.ar/rooms/1488621517009784728,2026-09-05T20:00:12Z,Estreno Cañitas con Vista Balcón,"Moderno depto a estrenar en Las Cañitas, Palermo, 6° piso con balcón y vista abierta sin edificios enfrente. Dormitorio con cama doble, living con sofá cama, Smart TV 56”, baño completo y cocina equipada con lavarropas y utensilios. Seguridad 24 hs. Excelente ubicación: cerca de restaurantes, bares, parques, Hipódromo, Bosques de Palermo y transporte público. Ideal para turismo o trabajo. ¡Reservá ahora y viví Buenos Aires!<br /><br /><b>El alojamiento</b><br />Ubicado en un 6º piso, este departamento combina comodidad, diseño y una ubicación privilegiada en el corazón de Palermo, rodeado de bares y restaurantes icónicos.<br /><br />🏡 Espacios y comodidades<br />	•	Cocina completa equipada con horno eléctrico, microondas, cafetera, tostadora, licuadora, heladera, lavarropas, vajilla y utensilios de todo tipo.<br />	•	Living–comedor integrado con un cómodo sofá cama de dos plazas y una Smart TV de 65’’ con soporte móvil para disfrutar desde cualquier ángulo.<br />	•	Dormitorio principal con cama Queen a estrenar, amplio espacio de guardado y acceso a un balcón con vista abierta a la ciudad y a los árboles.<br />	•	Baño completo con secador de cabello.<br /><br />🌆 Ubicación privilegiada<br />Situado en una zona segura y con gran movimiento, el edificio está rodeado de propuestas gastronómicas imperdibles:<br />🍔 las famosas hamburguesas de Kido<br />🍝 comida italiana en Bafanculo<br />🥂 el clásico Novecento<br />…además de opciones asiáticas, hindúes, japonesas y árabes a solo pasos del depto.<br /><br />Un espacio pensado para quienes buscan confort, estilo y lo mejor de Palermo a un paso de casa.",Vivienda alquilada entero,Entire home/apt,vivienda_entera,True,True,False,mensual,USD,70.76666666666667,$ 2.123 USD,False,Palermo,14,-34.57165,-58.43253,2,1,1,0,1,4,656358454,Santiago,True,4.89,47,20,https://a0.muscache.com/im/pictures/hosting/Hosting-1488621517009784728/original/961dd982-4f11-4876-9847-646d924013fc.png,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,Ciudad Autónoma de Buenos Aires,CABA,Argentina
